levelName,p,cost,notx,attend,tptend,check
                     ¦   ¦                               ¦   ¦               ¦               °--gets TPT                                                                      ,soc.prop.starting.tpt,cost.tpt.initiation,0,0,0,0
                     ¦   ¦                               ¦   ¦               ¦                   ¦--completed TPT                                                             ,soc.prop.completing.tpt,cost.tpt.complete,0,0,1,1
                     ¦   ¦                               ¦   ¦               ¦                   °--did not complete TPT                                                      ,1-soc.prop.completing.tpt,cost.tpt.incomplete,0,0,1,1
                     ¦   ¦                               ¦   ¦               °--In prison/IRC for <3 months                                                                   ,1-soc.prop.staying.o3.months,0,0,0,0,0
                     ¦   ¦                               ¦   ¦                   °--Remaining in the UK (community or other prison/IRC)                                       ,soc.prop.staying.u3.months.uk,0,0,0,0,0
                     ¦   ¦                               ¦   ¦                       °--Refer for treatment and forward details to receiving prison/community TB nurse        ,1,0,0,0,0,0
                     ¦   ¦                               ¦   ¦                           °--Attended TPT referral                                                             ,soc.prop.attend.nhs.referral,cost.attending.nhs.tb.service,0,0,0,0
                     ¦   ¦                               ¦   ¦                               °--TPT outcomes                                                                  ,1,0,0,0,0,0
                     ¦   ¦                               ¦   ¦                                   °--gets TPT                                                                  ,soc.prop.starting.tpt,cost.tpt.initiation,0,0,0,0
                     ¦   ¦                               ¦   ¦                                       ¦--completed TPT                                                         ,soc.prop.completing.tpt,cost.tpt.complete,0,0,1,1
                     ¦   ¦                               ¦   ¦                                       °--did not complete TPT                                                  ,1-soc.prop.completing.tpt,cost.tpt.incomplete,0,0,1,1
                     ¦   ¦                               ¦   °--Normal chest x-ray                                                                                            ,1-soc.prop.abnormal.xray,0,0,0,0,0
                     ¦   ¦                               ¦       ¦--In prison/IRC for >3 months                                                                               ,soc.prop.staying.o3.months,0,0,0,0,0
                     ¦   ¦                               ¦       ¦   °--Refer for treatment                                                                                   ,1,0,0,0,0,0
                     ¦   ¦                               ¦       ¦       °--Attended TPT referral                                                                             ,soc.prop.attend.nhs.referral,cost.attending.nhs.tb.service,0,0,0,0
                     ¦   ¦                               ¦       ¦           °--TPT outcomes                                                                                  ,1,0,0,0,0,0
                     ¦   ¦                               ¦       ¦               °--gets TPT                                                                                  ,soc.prop.starting.tpt,cost.tpt.initiation,0,0,0,0
                     ¦   ¦                               ¦       ¦                   ¦--completed TPT                                                                         ,soc.prop.completing.tpt,cost.tpt.complete,0,0,1,1
                     ¦   ¦                               ¦       ¦                   °--did not complete TPT                                                                  ,1-soc.prop.completing.tpt,cost.tpt.incomplete,0,0,1,1
                     ¦   ¦                               ¦       °--In prison/IRC for <3 months                                                                               ,1-soc.prop.staying.o3.months,0,0,0,0,0
                     ¦   ¦                               ¦           °--Remaining in the UK (community or other prison/IRC)                                                   ,soc.prop.staying.u3.months.uk,0,0,0,0,0
                     ¦   ¦                               ¦               °--Refer for treatment and forward details to receiving prison/community TB nurse                    ,1,0,0,0,0,0
                     ¦   ¦                               ¦                   °--Attended TPT referral                                                                         ,soc.prop.attend.nhs.referral,cost.attending.nhs.tb.service,0,0,0,0
                     ¦   ¦                               ¦                       °--TPT outcomes                                                                              ,1,0,0,0,0,0
                     ¦   ¦                               ¦                           °--gets TPT                                                                              ,soc.prop.starting.tpt,cost.tpt.initiation,0,0,0,0
                     ¦   ¦                               ¦                               ¦--completed TPT                                                                     ,soc.prop.completing.tpt,cost.tpt.complete,0,0,1,1
                     ¦   ¦                               ¦                               °--did not complete TPT                                                              ,1-soc.prop.completing.tpt,cost.tpt.incomplete,0,0,1,1
                     ¦   ¦                               °--No chest x-ray                                                                                                    ,1-soc.prop.xray,0,0,0,0,0
                     ¦   ¦                                   °--Referred to NHS TB service                                                                                    ,nhs.referral,0,0,0,0,0
                     ¦   ¦                                       °--Attended TB referral                                                                                      ,soc.prop.attend.nhs.referral,cost.tb.evaluation,0,0,0,0
                     ¦   ¦                                           °--Not TB                                                                                                ,1-soc.prop.no.xray.tb.dx,0,0,0,0,0
                     ¦   ¦                                               ¦--In prison/IRC for >3 months                                                                       ,soc.prop.staying.o3.months,0,0,0,0,0
                     ¦   ¦                                               ¦   °--Refer for treatment                                                                           ,1,0,0,0,0,0
                     ¦   ¦                                               ¦       °--Attended TPT referral                                                                     ,soc.prop.attend.nhs.referral,cost.attending.nhs.tb.service,0,0,0,0
                     ¦   ¦                                               ¦           °--TPT outcomes                                                                          ,1,0,0,0,0,0
                     ¦   ¦                                               ¦               °--gets TPT                                                                          ,soc.prop.starting.tpt,cost.tpt.initiation,0,0,0,0
                     ¦   ¦                                               ¦                   ¦--completed TPT                                                                 ,soc.prop.completing.tpt,cost.tpt.complete,0,0,1,1
                     ¦   ¦                                               ¦                   °--did not complete TPT                                                          ,1-soc.prop.completing.tpt,cost.tpt.incomplete,0,0,1,1
                     ¦   ¦                                               °--In prison/IRC for <3 months                                                                       ,1-soc.prop.staying.o3.months,0,0,0,0,0
                     ¦   ¦                                                   °--Remaining in the UK (community or other prison/IRC)                                           ,soc.prop.staying.u3.months.uk,0,0,0,0,0
                     ¦   ¦                                                       °--Refer for treatment and forward details to receiving prison/community TB nurse            ,1,0,0,0,0,0
                     ¦   ¦                                                           °--Attended TPT referral                                                                 ,soc.prop.attend.nhs.referral,cost.attending.nhs.tb.service,0,0,0,0
                     ¦   ¦                                                               °--TPT outcomes                                                                      ,1,0,0,0,0,0
                     ¦   ¦                                                                   °--gets TPT                                                                      ,soc.prop.starting.tpt,cost.tpt.initiation,0,0,0,0
                     ¦   ¦                                                                       ¦--completed TPT                                                             ,soc.prop.completing.tpt,cost.tpt.complete,0,0,1,1
                     ¦   ¦                                                                       °--did not complete TPT                                                      ,1-soc.prop.completing.tpt,cost.tpt.incomplete,0,0,1,1
                     ¦   °--Normal chest x-ray                                                                                                                                ,1-soc.prop.abnormal.xray,0,0,0,0,0
                     ¦       °--LTBI pathway                                                                                                                                  ,1,0,0,0,0,0
                     ¦           °--IGRA test                                                                                                                                 ,soc.prop.igra.tested,cost.igra.test,0,0,0,0
                     ¦               °--IGRA test +                                                                                                                           ,soc.prop.igra.test.positive,0,0,0,0,0
                     ¦                   ¦--Previous chest x-ray                                                                                                              ,soc.prop.prev.xray,0,0,0,0,0
                     ¦                   ¦   ¦--Abornomal chest x-ray                                                                                                         ,soc.prop.abnormal.xray,0,0,0,0,0
                     ¦                   ¦   ¦   °--Referred to NHS TB service                                                                                                ,nhs.referral,0,0,0,0,0
                     ¦                   ¦   ¦       °--Attended TB referral                                                                                                  ,soc.prop.attend.nhs.referral,cost.tb.evaluation,0,0,0,0
                     ¦                   ¦   ¦           °--Not TB                                                                                                            ,1-soc.prop.abn.xray.tb.dx,0,0,0,0,0
                     ¦                   ¦   ¦               ¦--In prison/IRC for >3 months                                                                                   ,soc.prop.staying.o3.months,0,0,0,0,0
                     ¦                   ¦   ¦               ¦   °--Refer for treatment                                                                                       ,1,0,0,0,0,0
                     ¦                   ¦   ¦               ¦       °--Attended TPT referral                                                                                 ,soc.prop.attend.nhs.referral,cost.attending.nhs.tb.service,0,0,0,0
                     ¦                   ¦   ¦               ¦           °--TPT outcomes                                                                                      ,1,0,0,0,0,0
                     ¦                   ¦   ¦               ¦               °--gets TPT                                                                                      ,soc.prop.starting.tpt,cost.tpt.initiation,0,0,0,0
                     ¦                   ¦   ¦               ¦                   ¦--completed TPT                                                                             ,soc.prop.completing.tpt,cost.tpt.complete,0,0,1,1
                     ¦                   ¦   ¦               ¦                   °--did not complete TPT                                                                      ,1-soc.prop.completing.tpt,cost.tpt.incomplete,0,0,1,1
                     ¦                   ¦   ¦               °--In prison/IRC for <3 months                                                                                   ,1-soc.prop.staying.o3.months,0,0,0,0,0
                     ¦                   ¦   ¦                   °--Remaining in the UK (community or other prison/IRC)                                                       ,soc.prop.staying.u3.months.uk,0,0,0,0,0
                     ¦                   ¦   ¦                       °--Refer for treatment and forward details to receiving prison/community TB nurse                        ,1,0,0,0,0,0
                     ¦                   ¦   ¦                           °--Attended TPT referral                                                                             ,soc.prop.attend.nhs.referral,cost.attending.nhs.tb.service,0,0,0,0
                     ¦                   ¦   ¦                               °--TPT outcomes                                                                                  ,1,0,0,0,0,0
                     ¦                   ¦   ¦                                   °--gets TPT                                                                                  ,soc.prop.starting.tpt,cost.tpt.initiation,0,0,0,0
                     ¦                   ¦   ¦                                       ¦--completed TPT                                                                         ,soc.prop.completing.tpt,cost.tpt.complete,0,0,1,1
                     ¦                   ¦   ¦                                       °--did not complete TPT                                                                  ,1-soc.prop.completing.tpt,cost.tpt.incomplete,0,0,1,1
                     ¦                   ¦   °--Normal chest x-ray                                                                                                            ,1-soc.prop.abnormal.xray,0,0,0,0,0
                     ¦                   ¦       ¦--In prison/IRC for >3 months                                                                                               ,soc.prop.staying.o3.months,0,0,0,0,0
                     ¦                   ¦       ¦   °--Refer for treatment                                                                                                   ,1,0,0,0,0,0
                     ¦                   ¦       ¦       °--Attended TPT referral                                                                                             ,soc.prop.attend.nhs.referral,cost.attending.nhs.tb.service,0,0,0,0
                     ¦                   ¦       ¦           °--TPT outcomes                                                                                                  ,1,0,0,0,0,0
                     ¦                   ¦       ¦               °--gets TPT                                                                                                  ,soc.prop.starting.tpt,cost.tpt.initiation,0,0,0,0
                     ¦                   ¦       ¦                   ¦--completed TPT                                                                                         ,soc.prop.completing.tpt,cost.tpt.complete,0,0,1,1
                     ¦                   ¦       ¦                   °--did not complete TPT                                                                                  ,1-soc.prop.completing.tpt,cost.tpt.incomplete,0,0,1,1
                     ¦                   ¦       °--In prison/IRC for <3 months                                                                                               ,1-soc.prop.staying.o3.months,0,0,0,0,0
                     ¦                   ¦           °--Remaining in the UK (community or other prison/IRC)                                                                   ,soc.prop.staying.u3.months.uk,0,0,0,0,0
                     ¦                   ¦               °--Refer for treatment and forward details to receiving prison/community TB nurse                                    ,1,0,0,0,0,0
                     ¦                   ¦                   °--Attended TPT referral                                                                                         ,soc.prop.attend.nhs.referral,cost.attending.nhs.tb.service,0,0,0,0
                     ¦                   ¦                       °--TPT outcomes                                                                                              ,1,0,0,0,0,0
                     ¦                   ¦                           °--gets TPT                                                                                              ,soc.prop.starting.tpt,cost.tpt.initiation,0,0,0,0
                     ¦                   ¦                               ¦--completed TPT                                                                                     ,soc.prop.completing.tpt,cost.tpt.complete,0,0,1,1
                     ¦                   ¦                               °--did not complete TPT                                                                              ,1-soc.prop.completing.tpt,cost.tpt.incomplete,0,0,1,1
                     ¦                   °--No previous chest x-ray                                                                                                           ,1-soc.prop.prev.xray,0,0,0,0,0
                     ¦                       ¦--Chest x-ray                                                                                                                   ,soc.prop.xray,cost.chest.xray,0,0,0,0
                     ¦                       ¦   ¦--Abornomal chest x-ray                                                                                                     ,soc.prop.abnormal.xray,0,0,0,0,0
                     ¦                       ¦   ¦   °--Referred to NHS TB service                                                                                            ,nhs.referral,0,0,0,0,0
                     ¦                       ¦   ¦       °--Attended TB referral                                                                                              ,soc.prop.attend.nhs.referral,cost.tb.evaluation,0,0,0,0
                     ¦                       ¦   ¦           °--Not TB                                                                                                        ,1-soc.prop.abn.xray.tb.dx,0,0,0,0,0
                     ¦                       ¦   ¦               ¦--In prison/IRC for >3 months                                                                               ,soc.prop.staying.o3.months,0,0,0,0,0
                     ¦                       ¦   ¦               ¦   °--Refer for treatment                                                                                   ,1,0,0,0,0,0
                     ¦                       ¦   ¦               ¦       °--Attended TPT referral                                                                             ,soc.prop.attend.nhs.referral,cost.attending.nhs.tb.service,0,0,0,0
                     ¦                       ¦   ¦               ¦           °--TPT outcomes                                                                                  ,1,0,0,0,0,0
                     ¦                       ¦   ¦               ¦               °--gets TPT                                                                                  ,soc.prop.starting.tpt,cost.tpt.initiation,0,0,0,0
                     ¦                       ¦   ¦               ¦                   ¦--completed TPT                                                                         ,soc.prop.completing.tpt,cost.tpt.complete,0,0,1,1
                     ¦                       ¦   ¦               ¦                   °--did not complete TPT                                                                  ,1-soc.prop.completing.tpt,cost.tpt.incomplete,0,0,1,1
                     ¦                       ¦   ¦               °--In prison/IRC for <3 months                                                                               ,1-soc.prop.staying.o3.months,0,0,0,0,0
                     ¦                       ¦   ¦                   °--Remaining in the UK (community or other prison/IRC)                                                   ,soc.prop.staying.u3.months.uk,0,0,0,0,0
                     ¦                       ¦   ¦                       °--Refer for treatment and forward details to receiving prison/community TB nurse                    ,1,0,0,0,0,0
                     ¦                       ¦   ¦                           °--Attended TPT referral                                                                         ,soc.prop.attend.nhs.referral,cost.attending.nhs.tb.service,0,0,0,0
                     ¦                       ¦   ¦                               °--TPT outcomes                                                                              ,1,0,0,0,0,0
                     ¦                       ¦   ¦                                   °--gets TPT                                                                              ,soc.prop.starting.tpt,cost.tpt.initiation,0,0,0,0
                     ¦                       ¦   ¦                                       ¦--completed TPT                                                                     ,soc.prop.completing.tpt,cost.tpt.complete,0,0,1,1
                     ¦                       ¦   ¦                                       °--did not complete TPT                                                              ,1-soc.prop.completing.tpt,cost.tpt.incomplete,0,0,1,1
                     ¦                       ¦   °--Normal chest x-ray                                                                                                        ,1-soc.prop.abnormal.xray,0,0,0,0,0
                     ¦                       ¦       ¦--In prison/IRC for >3 months                                                                                           ,soc.prop.staying.o3.months,0,0,0,0,0
                     ¦                       ¦       ¦   °--Refer for treatment                                                                                               ,1,0,0,0,0,0
                     ¦                       ¦       ¦       °--Attended TPT referral                                                                                         ,soc.prop.attend.nhs.referral,cost.attending.nhs.tb.service,0,0,0,0
                     ¦                       ¦       ¦           °--TPT outcomes                                                                                              ,1,0,0,0,0,0
                     ¦                       ¦       ¦               °--gets TPT                                                                                              ,soc.prop.starting.tpt,cost.tpt.initiation,0,0,0,0
                     ¦                       ¦       ¦                   ¦--completed TPT                                                                                     ,soc.prop.completing.tpt,cost.tpt.complete,0,0,1,1
                     ¦                       ¦       ¦                   °--did not complete TPT                                                                              ,1-soc.prop.completing.tpt,cost.tpt.incomplete,0,0,1,1
                     ¦                       ¦       °--In prison/IRC for <3 months                                                                                           ,1-soc.prop.staying.o3.months,0,0,0,0,0
                     ¦                       ¦           °--Remaining in the UK (community or other prison/IRC)                                                               ,soc.prop.staying.u3.months.uk,0,0,0,0,0
                     ¦                       ¦               °--Refer for treatment and forward details to receiving prison/community TB nurse                                ,1,0,0,0,0,0
                     ¦                       ¦                   °--Attended TPT referral                                                                                     ,soc.prop.attend.nhs.referral,cost.attending.nhs.tb.service,0,0,0,0
                     ¦                       ¦                       °--TPT outcomes                                                                                          ,1,0,0,0,0,0
                     ¦                       ¦                           °--gets TPT                                                                                          ,soc.prop.starting.tpt,cost.tpt.initiation,0,0,0,0
                     ¦                       ¦                               ¦--completed TPT                                                                                 ,soc.prop.completing.tpt,cost.tpt.complete,0,0,1,1
                     ¦                       ¦                               °--did not complete TPT                                                                          ,1-soc.prop.completing.tpt,cost.tpt.incomplete,0,0,1,1
                     ¦                       °--No chest x-ray                                                                                                                ,1-soc.prop.xray,0,0,0,0,0
                     ¦                           °--Referred to NHS TB service                                                                                                ,nhs.referral,0,0,0,0,0
                     ¦                               °--Attended TB referral                                                                                                  ,soc.prop.attend.nhs.referral,cost.tb.evaluation,0,0,0,0
                     ¦                                   °--Not TB                                                                                                            ,1-soc.prop.no.xray.tb.dx,0,0,0,0,0
                     ¦                                       ¦--In prison/IRC for >3 months                                                                                   ,soc.prop.staying.o3.months,0,0,0,0,0
                     ¦                                       ¦   °--Refer for treatment                                                                                       ,1,0,0,0,0,0
                     ¦                                       ¦       °--Attended TPT referral                                                                                 ,soc.prop.attend.nhs.referral,cost.attending.nhs.tb.service,0,0,0,0
                     ¦                                       ¦           °--TPT outcomes                                                                                      ,1,0,0,0,0,0
                     ¦                                       ¦               °--gets TPT                                                                                      ,soc.prop.starting.tpt,cost.tpt.initiation,0,0,0,0
                     ¦                                       ¦                   ¦--completed TPT                                                                             ,soc.prop.completing.tpt,cost.tpt.complete,0,0,1,1
                     ¦                                       ¦                   °--did not complete TPT                                                                      ,1-soc.prop.completing.tpt,cost.tpt.incomplete,0,0,1,1
                     ¦                                       °--In prison/IRC for <3 months                                                                                   ,1-soc.prop.staying.o3.months,0,0,0,0,0
                     ¦                                           °--Remaining in the UK (community or other prison/IRC)                                                       ,soc.prop.staying.u3.months.uk,0,0,0,0,0
                     ¦                                               °--Refer for treatment and forward details to receiving prison/community TB nurse                        ,1,0,0,0,0,0
                     ¦                                                   °--Attended TPT referral                                                                             ,soc.prop.attend.nhs.referral,cost.attending.nhs.tb.service,0,0,0,0
                     ¦                                                       °--TPT outcomes                                                                                  ,1,0,0,0,0,0
                     ¦                                                           °--gets TPT                                                                                  ,soc.prop.starting.tpt,cost.tpt.initiation,0,0,0,0
                     ¦                                                               ¦--completed TPT                                                                         ,soc.prop.completing.tpt,cost.tpt.complete,0,0,1,1
                     ¦                                                               °--did not complete TPT                                                                  ,1-soc.prop.completing.tpt,cost.tpt.incomplete,0,0,1,1
                     °--No chest x-ray                                                                                                                                        ,1-soc.prop.xray,0,0,0,0,0
                         °--LTBI pathway                                                                                                                                      ,1,0,0,0,0,0
                             °--IGRA test                                                                                                                                     ,soc.prop.igra.tested,cost.igra.test,0,0,0,0
                                 °--IGRA test +                                                                                                                               ,soc.prop.igra.test.positive,0,0,0,0,0
                                     ¦--Previous chest x-ray                                                                                                                  ,soc.prop.prev.xray,0,0,0,0,0
                                     ¦   ¦--Abornomal chest x-ray                                                                                                             ,soc.prop.abnormal.xray,0,0,0,0,0
                                     ¦   ¦   °--Referred to NHS TB service                                                                                                    ,nhs.referral,0,0,0,0,0
                                     ¦   ¦       °--Attended TB referral                                                                                                      ,soc.prop.attend.nhs.referral,cost.tb.evaluation,0,0,0,0
                                     ¦   ¦           °--Not TB                                                                                                                ,1-soc.prop.abn.xray.tb.dx,0,0,0,0,0
                                     ¦   ¦               ¦--In prison/IRC for >3 months                                                                                       ,soc.prop.staying.o3.months,0,0,0,0,0
                                     ¦   ¦               ¦   °--Refer for treatment                                                                                           ,1,0,0,0,0,0
                                     ¦   ¦               ¦       °--Attended TPT referral                                                                                     ,soc.prop.attend.nhs.referral,cost.attending.nhs.tb.service,0,0,0,0
                                     ¦   ¦               ¦           °--TPT outcomes                                                                                          ,1,0,0,0,0,0
                                     ¦   ¦               ¦               °--gets TPT                                                                                          ,soc.prop.starting.tpt,cost.tpt.initiation,0,0,0,0
                                     ¦   ¦               ¦                   ¦--completed TPT                                                                                 ,soc.prop.completing.tpt,cost.tpt.complete,0,0,1,1
                                     ¦   ¦               ¦                   °--did not complete TPT                                                                          ,1-soc.prop.completing.tpt,cost.tpt.incomplete,0,0,1,1
                                     ¦   ¦               °--In prison/IRC for <3 months                                                                                       ,1-soc.prop.staying.o3.months,0,0,0,0,0
                                     ¦   ¦                   °--Remaining in the UK (community or other prison/IRC)                                                           ,soc.prop.staying.u3.months.uk,0,0,0,0,0
                                     ¦   ¦                       °--Refer for treatment and forward details to receiving prison/community TB nurse                            ,1,0,0,0,0,0
                                     ¦   ¦                           °--Attended TPT referral                                                                                 ,soc.prop.attend.nhs.referral,cost.attending.nhs.tb.service,0,0,0,0
                                     ¦   ¦                               °--TPT outcomes                                                                                      ,1,0,0,0,0,0
                                     ¦   ¦                                   °--gets TPT                                                                                      ,soc.prop.starting.tpt,cost.tpt.initiation,0,0,0,0
                                     ¦   ¦                                       ¦--completed TPT                                                                             ,soc.prop.completing.tpt,cost.tpt.complete,0,0,1,1
                                     ¦   ¦                                       °--did not complete TPT                                                                      ,1-soc.prop.completing.tpt,cost.tpt.incomplete,0,0,1,1
                                     ¦   °--Normal chest x-ray                                                                                                                ,1-soc.prop.abnormal.xray,0,0,0,0,0
                                     ¦       ¦--In prison/IRC for >3 months                                                                                                   ,soc.prop.staying.o3.months,0,0,0,0,0
                                     ¦       ¦   °--Refer for treatment                                                                                                       ,1,0,0,0,0,0
                                     ¦       ¦       °--Attended TPT referral                                                                                                 ,soc.prop.attend.nhs.referral,cost.attending.nhs.tb.service,0,0,0,0
                                     ¦       ¦           °--TPT outcomes                                                                                                      ,1,0,0,0,0,0
                                     ¦       ¦               °--gets TPT                                                                                                      ,soc.prop.starting.tpt,cost.tpt.initiation,0,0,0,0
                                     ¦       ¦                   ¦--completed TPT                                                                                             ,soc.prop.completing.tpt,cost.tpt.complete,0,0,1,1
                                     ¦       ¦                   °--did not complete TPT                                                                                      ,1-soc.prop.completing.tpt,cost.tpt.incomplete,0,0,1,1
                                     ¦       °--In prison/IRC for <3 months                                                                                                   ,1-soc.prop.staying.o3.months,0,0,0,0,0
                                     ¦           °--Remaining in the UK (community or other prison/IRC)                                                                       ,soc.prop.staying.u3.months.uk,0,0,0,0,0
                                     ¦               °--Refer for treatment and forward details to receiving prison/community TB nurse                                        ,1,0,0,0,0,0
                                     ¦                   °--Attended TPT referral                                                                                             ,soc.prop.attend.nhs.referral,cost.attending.nhs.tb.service,0,0,0,0
                                     ¦                       °--TPT outcomes                                                                                                  ,1,0,0,0,0,0
                                     ¦                           °--gets TPT                                                                                                  ,soc.prop.starting.tpt,cost.tpt.initiation,0,0,0,0
                                     ¦                               ¦--completed TPT                                                                                         ,soc.prop.completing.tpt,cost.tpt.complete,0,0,1,1
                                     ¦                               °--did not complete TPT                                                                                  ,1-soc.prop.completing.tpt,cost.tpt.incomplete,0,0,1,1
                                     °--No previous chest x-ray                                                                                                               ,1-soc.prop.prev.xray,0,0,0,0,0
                                         ¦--Chest x-ray                                                                                                                       ,soc.prop.xray,cost.chest.xray,0,0,0,0
                                         ¦   ¦--Abornomal chest x-ray                                                                                                         ,soc.prop.abnormal.xray,0,0,0,0,0
                                         ¦   ¦   °--Referred to NHS TB service                                                                                                ,nhs.referral,0,0,0,0,0
                                         ¦   ¦       °--Attended TB referral                                                                                                  ,soc.prop.attend.nhs.referral,cost.tb.evaluation,0,0,0,0
                                         ¦   ¦           °--Not TB                                                                                                            ,1-soc.prop.abn.xray.tb.dx,0,0,0,0,0
                                         ¦   ¦               ¦--In prison/IRC for >3 months                                                                                   ,soc.prop.staying.o3.months,0,0,0,0,0
                                         ¦   ¦               ¦   °--Refer for treatment                                                                                       ,1,0,0,0,0,0
                                         ¦   ¦               ¦       °--Attended TPT referral                                                                                 ,soc.prop.attend.nhs.referral,cost.attending.nhs.tb.service,0,0,0,0
                                         ¦   ¦               ¦           °--TPT outcomes                                                                                      ,1,0,0,0,0,0
                                         ¦   ¦               ¦               °--gets TPT                                                                                      ,soc.prop.starting.tpt,cost.tpt.initiation,0,0,0,0
                                         ¦   ¦               ¦                   ¦--completed TPT                                                                             ,soc.prop.completing.tpt,cost.tpt.complete,0,0,1,1
                                         ¦   ¦               ¦                   °--did not complete TPT                                                                      ,1-soc.prop.completing.tpt,cost.tpt.incomplete,0,0,1,1
                                         ¦   ¦               °--In prison/IRC for <3 months                                                                                   ,1-soc.prop.staying.o3.months,0,0,0,0,0
                                         ¦   ¦                   °--Remaining in the UK (community or other prison/IRC)                                                       ,soc.prop.staying.u3.months.uk,0,0,0,0,0
                                         ¦   ¦                       °--Refer for treatment and forward details to receiving prison/community TB nurse                        ,1,0,0,0,0,0
                                         ¦   ¦                           °--Attended TPT referral                                                                             ,soc.prop.attend.nhs.referral,cost.attending.nhs.tb.service,0,0,0,0
                                         ¦   ¦                               °--TPT outcomes                                                                                  ,1,0,0,0,0,0
                                         ¦   ¦                                   °--gets TPT                                                                                  ,soc.prop.starting.tpt,cost.tpt.initiation,0,0,0,0
                                         ¦   ¦                                       ¦--completed TPT                                                                         ,soc.prop.completing.tpt,cost.tpt.complete,0,0,1,1
                                         ¦   ¦                                       °--did not complete TPT                                                                  ,1-soc.prop.completing.tpt,cost.tpt.incomplete,0,0,1,1
                                         ¦   °--Normal chest x-ray                                                                                                            ,1-soc.prop.abnormal.xray,0,0,0,0,0
                                         ¦       ¦--In prison/IRC for >3 months                                                                                               ,soc.prop.staying.o3.months,0,0,0,0,0
                                         ¦       ¦   °--Refer for treatment                                                                                                   ,1,0,0,0,0,0
                                         ¦       ¦       °--Attended TPT referral                                                                                             ,soc.prop.attend.nhs.referral,cost.attending.nhs.tb.service,0,0,0,0
